Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race
2023-08-25,16:25:00,NEWMARKET,Perfect Play,1m2f,3.0,10.0,12.5,0.12540794027452035,2023-08-25_16:25:00,4.0,False,10.0,0.25407940274520335,5,0.02823104474946704,kelly_low|,0,False,100.0,0,0.0,11498.90515349976
2023-08-26,14:45:00,NEWMARKET,Apparate,1m6f,4.0,6.0,8.2,0.1332853903539173,2023-08-26_14:45:00,4.0,False,6.0,-0.20028765787649627,7,-0.04005753157529925,kelly_low|ev_low|,0,False,100.0,0,0.0,11498.90515349976
2023-08-26,14:45:00,NEWMARKET,Sea Stone,1m6f,1.0,7.0,9.0,0.15175548364242344,2023-08-26_14:45:00,3.0,True,7.0,0.06228838549696414,7,0.010381397582827356,kelly_low|ev_low|,0,False,100.0,1,0.0,11498.90515349976
2023-08-26,16:32:00,NEWMARKET,Kiaraad,7f,6.0,4.2,4.37,0.19948968822902907,2023-08-26_16:32:00,3.0,True,4.2,-0.16214330943807775,6,-0.0506697841993993,kelly_low|ev_low|,0,False,100.0,0,0.0,11498.90515349976
2023-08-26,16:32:00,NEWMARKET,Dark Thirty,7f,1.0,5.0,5.64,0.15542633637842282,2023-08-26_16:32:00,4.0,False,5.0,-0.22286831810788588,6,-0.05571707952697147,kelly_low|ev_low|,0,False,100.0,1,0.0,11498.90515349976
2023-09-23,14:50:00,NEWMARKET,Red Maids,7f,4.0,4.2,4.2,0.21282262626795856,2023-09-23_14:50:00,3.0,True,4.2,-0.10614496967457399,5,-0.03317030302330437,kelly_low|ev_low|,0,False,100.0,0,0.0,11498.90515349976
2023-09-23,14:50:00,NEWMARKET,Magical Merlin,7f,2.0,5.0,5.6,0.1834364954790148,2023-09-23_14:50:00,4.0,False,5.0,-0.08281752260492592,5,-0.02070438065123148,kelly_low|ev_low|,0,False,100.0,0,0.0,11498.90515349976
2023-09-23,16:35:00,NEWMARKET,Pure Dignity,1m2f,5.0,3.5,3.57,0.21578531514682012,2023-09-23_16:35:00,3.0,True,3.5,-0.24475139698612958,6,-0.09790055879445184,kelly_low|ev_low|,0,False,100.0,0,0.0,12248.90515349976
2023-09-28,17:53:00,NEWMARKET,Pjanoo,1m2f,4.0,3.25,3.65,0.21613735016036123,2023-09-28_17:53:00,3.0,True,3.25,-0.29755361197882607,5,-0.13224604976836715,kelly_low|ev_low|,0,False,100.0,0,0.0,12248.90515349976
2023-09-28,17:53:00,NEWMARKET,Promoter,1m2f,3.0,5.5,6.22,0.20134968462099057,2023-09-28_17:53:00,4.0,False,5.5,0.10742326541544811,5,0.02387183675898847,kelly_low|,0,False,100.0,0,0.0,12248.90515349976
2023-09-29,15:00:00,NEWMARKET,Carlas Way,7f,1.0,4.5,4.82,0.16983394739846283,2023-09-29_15:00:00,4.0,False,4.5,-0.23574723670691733,6,-0.06735635334483352,kelly_low|ev_low|,0,False,100.0,1,0.0,12248.90515349976
2023-09-29,15:00:00,NEWMARKET,Carolina Reaper,7f,6.0,15.0,18.83,0.17967060626666412,2023-09-29_15:00:00,3.0,True,15.0,1.6950590939999617,6,0.12107564957142583,odds_high|,0,False,100.0,0,0.0,12248.90515349976
2023-09-29,15:35:00,NEWMARKET,Mutasaabeq,1m,1.0,3.75,3.85,0.21037532008953438,2023-09-29_15:35:00,3.0,True,3.75,-0.21109254966424607,6,-0.07676092715063493,kelly_low|ev_low|,0,False,100.0,1,0.0,12248.90515349976
2023-09-29,15:35:00,NEWMARKET,Regal Reality,1m,2.0,17.0,23.12,0.13267408629512328,2023-09-29_15:35:00,4.0,False,17.0,1.2554594670170958,6,0.07846621668856849,odds_high|,0,False,100.0,0,0.0,12248.90515349976
2023-09-29,16:45:00,NEWMARKET,Markoon,7f,5.0,7.0,7.39,0.16279836268569953,2023-09-29_16:45:00,4.0,False,7.0,0.13958853879989663,6,0.02326475646664944,kelly_low|,0,False,100.0,0,0.0,11940.557721244057
2023-09-29,17:20:00,NEWMARKET,Candleford,1m4f,5.0,6.5,7.1,0.1630421966472618,2023-09-29_17:20:00,3.0,True,6.5,0.059774278207201714,6,0.010868050583127585,kelly_low|ev_low|,0,False,100.0,0,0.0,11940.557721244057
2023-09-29,17:20:00,NEWMARKET,Tregony,1m4f,1.0,11.0,14.5,0.12707819153021394,2023-09-29_17:20:00,4.0,False,11.0,0.3978601068323533,6,0.039786010683235326,kelly_low|odds_high|,0,False,100.0,1,0.0,11940.557721244057
2023-10-13,14:25:00,NEWMARKET,Chic Colombine,7f,4.0,4.0,4.46,0.18880269817078213,2023-10-13_14:25:00,4.0,False,4.0,-0.24478920731687148,7,-0.08159640243895716,kelly_low|ev_low|,0,False,100.0,0,0.0,11840.557721244057
2023-10-13,15:00:00,NEWMARKET,Chindit,7f,4.0,2.75,2.8,0.26770195308748257,2023-10-13_15:00:00,3.0,True,2.75,-0.2638196290094229,4,-0.15075407371967023,kelly_low|ev_low|,0,False,100.0,0,0.0,11840.557721244057
2023-10-13,15:00:00,NEWMARKET,Lord Massusus,7f,2.0,13.0,12.76,0.09746491403362043,2023-10-13_15:00:00,4.0,False,13.0,0.26704388243706545,4,0.022253656869755455,kelly_low|odds_high|,0,False,100.0,0,0.0,11840.557721244057
2023-10-13,16:45:00,NEWMARKET,So Logical,7f,3.0,13.0,18.0,0.19165400294424212,2023-10-13_16:45:00,3.0,True,13.0,1.4915020382751474,7,0.12429183652292895,odds_high|,0,False,100.0,0,0.0,11740.557721244057
2023-10-13,17:20:00,NEWMARKET,Glimpsed,7f,1.0,2.63,2.7,0.1819801143445556,2023-10-13_17:20:00,4.0,False,2.63,-0.5213922992738187,7,-0.3198725762416066,kelly_low|ev_low|,0,False,100.0,1,0.0,11740.557721244057
2023-10-13,17:20:00,NEWMARKET,Zelma,7f,7.0,12.0,14.5,0.22645624211384516,2023-10-13_17:20:00,3.0,True,12.0,1.7174749053661418,7,0.1561340823060129,odds_high|,0,False,100.0,0,0.0,11740.557721244057
2023-10-14,13:25:00,NEWMARKET,Chief Little Rock,1m,2.0,4.5,5.3,0.1530183462044576,2023-10-14_13:25:00,3.0,True,4.5,-0.3114174420799408,7,-0.08897641202284023,kelly_low|ev_low|,0,False,100.0,0,0.0,11740.557721244057
2023-10-14,13:25:00,NEWMARKET,Per Contra,1m,5.0,9.0,9.22,0.10327664623403557,2023-10-14_13:25:00,4.0,False,9.0,-0.07051018389367991,7,-0.008813772986709989,kelly_low|ev_low|,0,False,100.0,0,0.0,11740.557721244057
2023-10-14,15:15:00,NEWMARKET,Dambuster,1m2f,4.0,5.0,5.4,0.21261475939526295,2023-10-14_15:15:00,3.0,True,5.0,0.06307379697631477,4,0.01576844924407869,kelly_low|ev_low|,0,False,100.0,0,0.0,11740.557721244057
2023-10-14,15:15:00,NEWMARKET,Dallas Star,1m2f,3.0,34.0,54.4,0.01830309650587304,2023-10-14_15:15:00,4.0,False,34.0,-0.3776947188003167,4,-0.011445294509100506,kelly_low|ev_low|odds_high|,0,False,100.0,0,0.0,11740.557721244057
2023-10-25,15:35:00,NEWMARKET,Monterosa,1m2f,2.0,7.0,7.76,0.13065420359934413,2023-10-25_15:35:00,4.0,False,7.0,-0.08542057480459109,7,-0.014236762467431848,kelly_low|ev_low|,0,False,100.0,0,0.0,11640.557721244057
2023-11-03,13:25:00,NEWMARKET,Hamish,1m4f,1.0,2.25,2.54,0.2085205264283722,2023-11-03_13:25:00,3.0,True,2.25,-0.5308288155361625,6,-0.42466305242893,kelly_low|ev_low|,0,False,100.0,1,0.0,11640.557721244057
2023-11-03,13:25:00,NEWMARKET,Max Vega,1m4f,4.0,12.0,12.39,0.15142882841550218,2023-11-03_13:25:00,4.0,False,12.0,0.8171459409860261,6,0.07428599463509328,odds_high|,0,False,100.0,0,0.0,11640.557721244057
2023-11-04,13:37:00,NEWMARKET,Classy Boy,1m1f,2.0,4.5,5.82,0.20962963904078316,2023-11-04_13:37:00,3.0,True,4.5,-0.056666624316475844,6,-0.01619046409042167,kelly_low|ev_low|,0,False,100.0,0,0.0,11640.557721244057
2023-11-04,13:37:00,NEWMARKET,Tipsy Tiger,1m1f,3.0,7.0,9.2,0.08602884085629083,2023-11-04_13:37:00,4.0,False,7.0,-0.3977981140059642,6,-0.0662996856676607,kelly_low|ev_low|,0,False,100.0,0,0.0,11640.557721244057
2023-11-04,15:22:00,NEWMARKET,Greek Order,1m2f,3.0,4.0,5.0,0.22570198041277653,2023-11-04_15:22:00,3.0,True,4.0,-0.09719207834889387,6,-0.03239735944963129,kelly_low|ev_low|,0,False,100.0,0,0.0,11640.557721244057
2023-11-04,15:22:00,NEWMARKET,Claymore,1m2f,5.0,17.0,18.14,0.14608494108485076,2023-11-04_15:22:00,4.0,False,17.0,1.483443998442463,6,0.09271524990265394,odds_high|,0,False,100.0,0,0.0,11640.557721244057
2024-04-16,13:20:00,NEWMARKET,Arran,5f,1.0,7.0,8.35,0.17005329428616595,2024-04-16_13:20:00,4.0,False,7.0,0.19037306000316168,6,0.03172884333386028,kelly_low|,0,False,100.0,1,0.0,11540.557721244057
2024-04-18,15:35:00,NEWMARKET,Alcantor,1m,6.0,3.0,3.19,0.20298774262800479,2024-04-18_15:35:00,3.0,True,3.0,-0.39103677211598564,7,-0.19551838605799282,kelly_low|ev_low|,0,False,100.0,0,0.0,12189.726647479363
2024-04-18,15:35:00,NEWMARKET,Cambridge,1m,4.0,6.0,7.0,0.18644791595386537,2024-04-18_15:35:00,4.0,False,6.0,0.11868749572319215,7,0.02373749914463843,kelly_low|,0,False,100.0,0,0.0,12189.726647479363
2024-04-18,16:45:00,NEWMARKET,High Order,1m2f,3.0,13.0,17.81,0.05270225120165009,2024-04-18_16:45:00,4.0,False,13.0,-0.31487073437854884,6,-0.02623922786487907,kelly_low|ev_low|odds_high|,0,False,100.0,0,0.0,12089.726647479363
2024-05-03,13:50:00,NEWMARKET,Precious Jewel,1m2f,2.0,4.0,4.04,0.2091567261595457,2024-05-03_13:50:00,4.0,False,4.0,-0.1633730953618172,6,-0.05445769845393907,kelly_low|ev_low|,0,False,100.0,0,0.0,12639.726647479363
2024-05-03,14:25:00,NEWMARKET,Whip Cracker,1m2f,3.0,4.0,4.89,0.25785985552364854,2024-05-03_14:25:00,3.0,True,4.0,0.03143942209459416,5,0.01047980736486472,kelly_low|ev_low|,0,False,100.0,0,0.0,12639.726647479363
2024-05-03,14:25:00,NEWMARKET,Caviar Heights,1m2f,1.0,8.0,8.09,0.0936777295280828,2024-05-03_14:25:00,4.0,False,8.0,-0.2505781637753376,5,-0.03579688053933394,kelly_low|ev_low|,0,False,100.0,1,0.0,12639.726647479363
2024-05-03,15:35:00,NEWMARKET,Alaskan Gold,7f,4.0,4.2,4.9,0.1730678933947649,2024-05-03_15:35:00,4.0,False,4.2,-0.27311484774198747,4,-0.08534838991937108,kelly_low|ev_low|,0,False,100.0,0,0.0,12508.720432021499
2024-05-03,16:10:00,NEWMARKET,Time Lock,1m4f,2.0,2.38,2.51,0.2531698000853811,2024-05-03_16:10:00,3.0,True,2.38,-0.3974558757967931,6,-0.28801150420057475,kelly_low|ev_low|,0,False,100.0,0,0.0,12508.720432021499
2024-05-03,16:10:00,NEWMARKET,Naqeeb,1m4f,3.0,9.0,9.51,0.11387198418487605,2024-05-03_16:10:00,4.0,False,9.0,0.02484785766388453,6,0.0031059822079855665,kelly_low|ev_low|,0,False,100.0,0,0.0,12508.720432021499
2024-05-05,14:25:00,NEWMARKET,Silver Lady,1m1f,6.0,4.2,4.8,0.2160743219468377,2024-05-05_14:25:00,3.0,True,4.2,-0.09248784782328157,6,-0.02890245244477549,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-05,16:50:00,NEWMARKET,Al Qudra,5f,3.0,5.5,5.7,0.17869819232883044,2024-05-05_16:50:00,3.0,True,5.5,-0.017159942191432576,7,-0.003813320486985017,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-05,16:50:00,NEWMARKET,Yaroogh,5f,7.0,11.0,14.0,0.16063250799629877,2024-05-05_16:50:00,4.0,False,11.0,0.7669575879592866,7,0.07669575879592866,odds_high|,0,False,100.0,0,0.0,12408.720432021499
2024-05-05,17:25:00,NEWMARKET,Black Run,1m2f,1.0,5.5,7.2,0.18565546742584407,2024-05-05_17:25:00,3.0,True,5.5,0.021105070842142415,7,0.004690015742698315,kelly_low|ev_low|,0,False,100.0,1,0.0,12408.720432021499
2024-05-05,17:25:00,NEWMARKET,Mai Dubai,1m2f,6.0,8.0,9.44,0.13068233373465465,2024-05-05_17:25:00,4.0,False,8.0,0.045458669877237234,7,0.006494095696748177,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-17,15:23:00,NEWMARKET,Arisaig,1m,3.0,3.75,4.0,0.18524746063961225,2024-05-17_15:23:00,4.0,False,3.75,-0.305322022601454,6,-0.11102619003689237,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-17,15:23:00,NEWMARKET,Lautrec,1m,2.0,6.5,7.49,0.18623868389096718,2024-05-17_15:23:00,3.0,True,6.5,0.21055144529128678,6,0.03828208096205214,kelly_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-18,14:05:00,NEWMARKET,Dashing Darcey,7f,4.0,5.0,6.04,0.18943649117153671,2024-05-18_14:05:00,3.0,True,5.0,-0.05281754414231643,7,-0.013204386035579108,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-18,14:05:00,NEWMARKET,Love Billy Boy,7f,2.0,5.5,6.48,0.1708022206805775,2024-05-18_14:05:00,4.0,False,5.5,-0.06058778625682382,7,-0.013463952501516404,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-18,15:50:00,NEWMARKET,Blessed Honour,1m4f,2.0,3.75,4.1,0.15451004465356136,2024-05-18_15:50:00,3.0,True,3.75,-0.42058733254914493,6,-0.15294084819968906,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-18,15:50:00,NEWMARKET,Sea La Venus,1m4f,5.0,7.0,7.31,0.1358861146583722,2024-05-18_15:50:00,4.0,False,7.0,-0.04879719739139465,6,-0.008132866231899108,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-19,16:15:00,NEWMARKET,Hope You Can Run,1m6f,1.0,5.0,5.45,0.19702675637406764,2024-05-19_16:15:00,3.0,True,5.0,-0.014866218129661823,6,-0.003716554532415456,kelly_low|ev_low|,0,False,100.0,1,0.0,12408.720432021499
2024-05-19,16:15:00,NEWMARKET,Scottish Anthem,1m6f,6.0,5.0,6.33,0.19068075887935673,2024-05-19_16:15:00,4.0,False,5.0,-0.04659620560321631,6,-0.011649051400804078,kelly_low|ev_low|,0,False,100.0,0,0.0,12408.720432021499
2024-05-19,16:45:00,NEWMARKET,Gloucestershire,1m2f,3.0,9.0,10.95,0.1373638794131956,2024-05-19_16:45:00,4.0,False,9.0,0.2362749147187605,7,0.029534364339845062,kelly_low|,0,False,100.0,0,0.0,12308.720432021499
2024-05-19,17:45:00,NEWMARKET,Woodhay Wonder,6f,1.0,3.0,3.26,0.16560121484708593,2024-05-19_17:45:00,3.0,True,3.0,-0.5031963554587422,7,-0.2515981777293711,kelly_low|ev_low|,0,False,100.0,1,0.0,12308.720432021499
2024-05-19,17:45:00,NEWMARKET,The Coffee Pod,6f,7.0,12.0,16.5,0.11818283274080997,2024-05-19_17:45:00,4.0,False,12.0,0.4181939928897197,7,0.03801763571724725,kelly_low|odds_high|,0,False,100.0,0,0.0,12308.720432021499
2024-05-19,18:15:00,NEWMARKET,Isle Of Lismore,5f,2.0,5.0,6.2,0.1569291870308666,2024-05-19_18:15:00,4.0,False,5.0,-0.21535406484566688,7,-0.05383851621141672,kelly_low|ev_low|,0,False,100.0,0,0.0,12308.720432021499
2024-05-19,18:15:00,NEWMARKET,Harry Brown,5f,5.0,5.5,6.12,0.16318264410673983,2024-05-19_18:15:00,3.0,True,5.5,-0.10249545741293087,7,-0.022776768313984636,kelly_low|ev_low|,0,False,100.0,0,0.0,12308.720432021499
2024-06-21,18:03:00,NEWMARKET,Wathbah,7f,3.0,3.5,3.73,0.2771653507538883,2024-06-21_18:03:00,3.0,True,3.5,-0.02992127236139097,6,-0.011968508944556389,kelly_low|ev_low|,0,False,100.0,0,0.0,12308.720432021499
2024-06-21,18:03:00,NEWMARKET,Lockwood,7f,4.0,15.0,18.04,0.07046982780105114,2024-06-21_18:03:00,4.0,False,15.0,0.0570474170157671,6,0.004074815501126221,kelly_low|ev_low|odds_high|,0,False,100.0,0,0.0,12308.720432021499
2024-06-21,19:10:00,NEWMARKET,Speeding Bullet,1m,6.0,8.0,9.8,0.12184847968596269,2024-06-21_19:10:00,3.0,True,8.0,-0.02521216251229852,6,-0.0036017375017569314,kelly_low|ev_low|,0,False,100.0,0,0.0,12308.720432021499
2024-06-21,19:10:00,NEWMARKET,Makeen,1m,5.0,19.0,26.68,0.07817550454912388,2024-06-21_19:10:00,4.0,False,19.0,0.4853345864333538,6,0.02696303257963077,kelly_low|odds_high|,0,False,100.0,0,0.0,12308.720432021499
2024-06-21,20:55:00,NEWMARKET,Normandy Vista,1m4f,6.0,13.0,17.83,0.07209409037866986,2024-06-21_20:55:00,4.0,False,13.0,-0.06277682507729188,7,-0.005231402089774323,kelly_low|ev_low|odds_high|,0,False,100.0,0,0.0,12537.880573778943
2024-06-22,17:15:00,NEWMARKET,Expressionless,1m6f,2.0,4.5,5.14,0.1573465580940773,2024-06-22_17:15:00,3.0,True,4.5,-0.2919404885766522,7,-0.08341156816475778,kelly_low|ev_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-22,17:15:00,NEWMARKET,Mountain Road,1m6f,1.0,6.5,7.0,0.11086235922444711,2024-06-22_17:15:00,4.0,False,6.5,-0.2793946650410938,7,-0.050799030007471595,kelly_low|ev_low|,0,False,100.0,1,0.0,12537.880573778943
2024-06-27,14:50:00,NEWMARKET,Gold Aura,1m4f,5.0,3.5,3.7,0.20402487655999796,2024-06-27_14:50:00,4.0,False,3.5,-0.28591293204000723,5,-0.11436517281600289,kelly_low|ev_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,14:50:00,NEWMARKET,Secret Beach,1m4f,2.0,4.33,5.12,0.21687414360594087,2024-06-27_14:50:00,3.0,True,4.33,-0.06093495818627592,5,-0.0182987862421249,kelly_low|ev_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,15:25:00,NEWMARKET,Infinity Blue,6f,4.0,5.5,6.41,0.15795135839133423,2024-06-27_15:25:00,3.0,True,5.5,-0.1312675288476618,6,-0.029170561966147066,kelly_low|ev_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,15:25:00,NEWMARKET,Maximum Impact,6f,3.0,8.0,8.02,0.15438272867190497,2024-06-27_15:25:00,4.0,False,8.0,0.23506182937523967,6,0.033580261339319954,kelly_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,17:05:00,NEWMARKET,Jayyash,1m,2.0,4.0,4.4,0.21421820182055726,2024-06-27_17:05:00,3.0,True,4.0,-0.14312719271777097,6,-0.04770906423925699,kelly_low|ev_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,17:05:00,NEWMARKET,Winterfair,1m,3.0,6.0,6.35,0.19710320422925653,2024-06-27_17:05:00,4.0,False,6.0,0.1826192253755392,6,0.03652384507510784,kelly_low|,0,False,100.0,0,0.0,12537.880573778943
2024-06-27,17:40:00,NEWMARKET,Pfingstberg,2m,2.0,4.0,4.75,0.20433623932802755,2024-06-27_17:40:00,3.0,True,4.0,-0.1826550426878898,6,-0.0608850142292966,kelly_low|ev_low|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,17:50:00,NEWMARKET,Orchard Keeper,1m2f,1.0,4.33,4.78,0.22098075054622385,2024-06-28_17:50:00,3.0,True,4.33,-0.043153350134850776,5,-0.012958964004459693,kelly_low|ev_low|,0,False,100.0,1,0.0,12437.880573778943
2024-06-28,17:50:00,NEWMARKET,Pink Lily,1m2f,4.0,6.5,8.06,0.17517646870881254,2024-06-28_17:50:00,4.0,False,6.5,0.13864704660728144,5,0.025208553928596625,kelly_low|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,19:00:00,NEWMARKET,Hitched,1m,5.0,5.0,5.61,0.14009873303037204,2024-06-28_19:00:00,4.0,False,5.0,-0.2995063348481398,5,-0.07487658371203496,kelly_low|ev_low|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,19:00:00,NEWMARKET,Come On You Spurs,1m,2.0,5.5,6.4,0.17864577022629285,2024-06-28_19:00:00,3.0,True,5.5,-0.017448263755389215,5,-0.0038773919456420477,kelly_low|ev_low|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,19:35:00,NEWMARKET,Aquacell,7f,2.0,7.0,8.19,0.1485682261733503,2024-06-28_19:35:00,3.0,True,7.0,0.03997758321345213,5,0.006662930535575355,kelly_low|ev_low|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,19:35:00,NEWMARKET,Secret World,7f,3.0,11.0,13.49,0.1160001955304423,2024-06-28_19:35:00,4.0,False,11.0,0.27600215083486523,5,0.027600215083486524,kelly_low|odds_high|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,20:10:00,NEWMARKET,Rosy Affair,6f,1.0,4.33,4.63,0.19271640718721525,2024-06-28_20:10:00,3.0,True,4.33,-0.1655379568793579,5,-0.04971109816196934,kelly_low|ev_low|,0,False,100.0,1,0.0,12437.880573778943
2024-06-28,20:10:00,NEWMARKET,Thursdays Child,6f,5.0,15.0,19.0,0.07351638838399795,2024-06-28_20:10:00,4.0,False,15.0,0.10274582575996916,5,0.007338987554283511,kelly_low|odds_high|,0,False,100.0,0,0.0,12437.880573778943
2024-06-28,20:45:00,NEWMARKET,Yippee,1m2f,5.0,8.0,9.35,0.1526780423047762,2024-06-28_20:45:00,4.0,False,8.0,0.22142433843820952,5,0.03163204834831564,kelly_low|,0,False,100.0,0,0.0,12291.915134361509
2024-06-29,14:50:00,NEWMARKET,King Of Conquest,1m4f,1.0,2.38,2.62,0.21127206910271368,2024-06-29_14:50:00,3.0,True,2.38,-0.49717247553554145,6,-0.3602699098083634,kelly_low|ev_low|,0,False,100.0,1,0.0,12291.915134361509
2024-06-29,14:50:00,NEWMARKET,Aimeric,1m4f,2.0,6.5,7.6,0.14021705410741922,2024-06-29_14:50:00,4.0,False,6.5,-0.088589148301775,6,-0.01610711787305,kelly_low|ev_low|,0,False,100.0,0,0.0,12291.915134361509
2024-06-29,15:25:00,NEWMARKET,Pogo,7f,4.0,4.5,5.57,0.23200971778423676,2024-06-29_15:25:00,3.0,True,4.5,0.044043730029065364,5,0.012583922865447248,kelly_low|ev_low|,0,False,100.0,0,0.0,12291.915134361509
2024-06-29,15:25:00,NEWMARKET,Witch Hunter,7f,3.0,5.0,5.52,0.22792371279932103,2024-06-29_15:25:00,4.0,False,5.0,0.1396185639966051,5,0.034904640999151276,kelly_low|,0,False,100.0,0,0.0,12291.915134361509
